PAY_DATE,PAY_AMOUNT,USER_ID,REG_DATE,PAY_DATE_TS,REG_DATE_TS
1597070000000.0,3.99,70573,1597070000000.0,1597070000000.0,1597070000000.0
1597090000000.0,3.99,70573,1597070000000.0,1597090000000.0,1597070000000.0
1597090000000.0,3.99,70573,1597070000000.0,1597090000000.0,1597070000000.0
1597100000000.0,3.99,70573,1597070000000.0,1597100000000.0,1597070000000.0
1597210000000.0,3.99,80112,1597210000000.0,1597210000000.0,1597210000000.0
1597220000000.0,3.99,80112,1597210000000.0,1597220000000.0,1597210000000.0
1597270000000.0,3.99,85049,1597260000000.0,1597270000000.0,1597260000000.0
1597300000000.0,5.068107,85113,1597300000000.0,1597300000000.0,1597300000000.0
1597300000000.0,5.068107,85113,1597300000000.0,1597300000000.0,1597300000000.0
1597370000000.0,18.122963000000002,90037,1597370000000.0,1597370000000.0,1597370000000.0
1597270000000.0,17.99,80112,1597210000000.0,1597270000000.0,1597210000000.0
1597380000000.0,17.99,80112,1597210000000.0,1597380000000.0,1597210000000.0
1597430000000.0,4.1502870000000005,95016,1597420000000.0,1597430000000.0,1597420000000.0
1597430000000.0,4.1502870000000005,95016,1597420000000.0,1597430000000.0,1597420000000.0
1597510000000.0,3.99,95151,1597510000000.0,1597510000000.0,1597510000000.0
1597520000000.0,17.99,95162,1597520000000.0,1597520000000.0,1597520000000.0
1597520000000.0,17.99,95162,1597520000000.0,1597520000000.0,1597520000000.0
1597770000000.0,17.99,105046,1597770000000.0,1597770000000.0,1597770000000.0
1598130000000.0,17.99,95162,1597520000000.0,1598130000000.0,1597520000000.0
1598200000000.0,17.99,110600,1598200000000.0,1598200000000.0,1598200000000.0
1598310000000.0,3.99,111088,1598310000000.0,1598310000000.0,1598310000000.0
1598310000000.0,17.99,111088,1598310000000.0,1598310000000.0,1598310000000.0
1598310000000.0,3.99,111088,1598310000000.0,1598310000000.0,1598310000000.0
1598310000000.0,9.99,111088,1598310000000.0,1598310000000.0,1598310000000.0
1596050000000.0,5.0273986,20029,1596050000000.0,1596050000000.0,1596050000000.0
1596060000000.0,21.957712,20029,1596050000000.0,1596060000000.0,1596050000000.0
1596220000000.0,1.99,20119,1596110000000.0,1596220000000.0,1596110000000.0
1596220000000.0,1.99,20119,1596110000000.0,1596220000000.0,1596110000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,2.4542172000000004,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1596230000000.0,5.0512724,30129,1596230000000.0,1596230000000.0,1596230000000.0
1598380000000.0,17.99,110141,1598060000000.0,1598380000000.0,1598060000000.0
1598410000000.0,3.99,110141,1598060000000.0,1598410000000.0,1598060000000.0
1598460000000.0,90.7283,115467,1598460000000.0,1598460000000.0,1598460000000.0
1596450000000.0,5.089518,30129,1596230000000.0,1596450000000.0,1596230000000.0
1596450000000.0,5.089518,30129,1596230000000.0,1596450000000.0,1596230000000.0
1596460000000.0,22.229025,20029,1596050000000.0,1596460000000.0,1596050000000.0
1596590000000.0,5.090743499999999,30129,1596230000000.0,1596590000000.0,1596230000000.0
1596590000000.0,2.4733945999999998,30129,1596230000000.0,1596590000000.0,1596230000000.0
1596590000000.0,5.090743499999999,30129,1596230000000.0,1596590000000.0,1596230000000.0
1596850000000.0,3.99,70106,1596850000000.0,1596850000000.0,1596850000000.0
1596880000000.0,1.99,45025,1596650000000.0,1596880000000.0,1596650000000.0
1597040000000.0,5.0764537,70517,1597040000000.0,1597040000000.0,1597040000000.0
1597090000000.0,5.0764537,70631,1597090000000.0,1597090000000.0,1597090000000.0
1597100000000.0,3.99,70656,1597100000000.0,1597100000000.0,1597100000000.0
1597160000000.0,22.233185,10056,1595870000000.0,1597160000000.0,1595870000000.0
1597170000000.0,2.4732618,10056,1595870000000.0,1597170000000.0,1595870000000.0
1597240000000.0,1.99,85009,1597240000000.0,1597240000000.0,1597240000000.0
1597240000000.0,5.068107,20029,1596050000000.0,1597240000000.0,1596050000000.0
1597250000000.0,3.99,85009,1597240000000.0,1597250000000.0,1597240000000.0
1597250000000.0,1.99,85009,1597240000000.0,1597250000000.0,1597240000000.0
1597250000000.0,1.99,85009,1597240000000.0,1597250000000.0,1597240000000.0
1597270000000.0,1.99,85009,1597240000000.0,1597270000000.0,1597240000000.0
1597270000000.0,3.99,85009,1597240000000.0,1597270000000.0,1597240000000.0
1597270000000.0,3.99,85009,1597240000000.0,1597270000000.0,1597240000000.0
1597270000000.0,1.99,85009,1597240000000.0,1597270000000.0,1597240000000.0
1597270000000.0,3.99,85009,1597240000000.0,1597270000000.0,1597240000000.0
1597270000000.0,1.99,85009,1597240000000.0,1597270000000.0,1597240000000.0
1597280000000.0,1.99,85009,1597240000000.0,1597280000000.0,1597240000000.0
1597290000000.0,3.99,85009,1597240000000.0,1597290000000.0,1597240000000.0
1597290000000.0,1.99,85009,1597240000000.0,1597290000000.0,1597240000000.0
1597290000000.0,1.99,85009,1597240000000.0,1597290000000.0,1597240000000.0
1597290000000.0,3.99,85009,1597240000000.0,1597290000000.0,1597240000000.0
1597420000000.0,22.181547,95014,1597420000000.0,1597420000000.0,1597420000000.0
1597480000000.0,22.181547,95014,1597420000000.0,1597480000000.0,1597420000000.0
1597660000000.0,5.090650599999999,95394,1597650000000.0,1597660000000.0,1597650000000.0
1597660000000.0,5.090650599999999,95394,1597650000000.0,1597660000000.0,1597650000000.0
1597660000000.0,5.090650599999999,95394,1597650000000.0,1597660000000.0,1597650000000.0
1597660000000.0,2.4733492999999998,95394,1597650000000.0,1597660000000.0,1597650000000.0
1597660000000.0,5.090650599999999,95394,1597650000000.0,1597660000000.0,1597650000000.0
1597660000000.0,5.090650599999999,95394,1597650000000.0,1597660000000.0,1597650000000.0
1597960000000.0,17.99,105534,1597950000000.0,1597960000000.0,1597950000000.0
1597960000000.0,3.99,105534,1597950000000.0,1597960000000.0,1597950000000.0
1598030000000.0,19.99,110089,1598030000000.0,1598030000000.0,1598030000000.0
1598060000000.0,17.99,105534,1597950000000.0,1598060000000.0,1597950000000.0
1598060000000.0,1.99,110141,1598060000000.0,1598060000000.0,1598060000000.0
1598350000000.0,1.99,110956,1598290000000.0,1598350000000.0,1598290000000.0
1598350000000.0,1.99,110956,1598290000000.0,1598350000000.0,1598290000000.0
1598350000000.0,3.99,110956,1598290000000.0,1598350000000.0,1598290000000.0
1598370000000.0,17.99,110141,1598060000000.0,1598370000000.0,1598060000000.0
1598400000000.0,3.99,110932,1598280000000.0,1598400000000.0,1598280000000.0
1598420000000.0,2.344127,115292,1598420000000.0,1598420000000.0,1598420000000.0
1597350000000.0,5.0815334000000005,50012,1596660000000.0,1597350000000.0,1596660000000.0
1597400000000.0,3.99,90069,1597400000000.0,1597400000000.0,1597400000000.0
1597400000000.0,3.99,90069,1597400000000.0,1597400000000.0,1597400000000.0
1597400000000.0,3.99,90069,1597400000000.0,1597400000000.0,1597400000000.0
1597630000000.0,22.233970000000003,95356,1597630000000.0,1597630000000.0,1597630000000.0
1597630000000.0,19.99,95364,1597630000000.0,1597630000000.0,1597630000000.0
1597630000000.0,3.99,95364,1597630000000.0,1597630000000.0,1597630000000.0
1597670000000.0,22.233970000000003,95356,1597630000000.0,1597670000000.0,1597630000000.0
1597710000000.0,5.090650599999999,95356,1597630000000.0,1597710000000.0,1597630000000.0
1597890000000.0,3.99,105041,1597770000000.0,1597890000000.0,1597770000000.0
1597920000000.0,3.99,105469,1597920000000.0,1597920000000.0,1597920000000.0
1598220000000.0,17.99,90069,1597400000000.0,1598220000000.0,1597400000000.0
1598290000000.0,17.99,110932,1598280000000.0,1598290000000.0,1598280000000.0
1598310000000.0,5.091816400000001,111097,1598310000000.0,1598310000000.0,1598310000000.0
1598310000000.0,5.091816400000001,111097,1598310000000.0,1598310000000.0,1598310000000.0
1598450000000.0,24.87989,20020,1596030000000.0,1598450000000.0,1596030000000.0
1598450000000.0,22.259577,20020,1596030000000.0,1598450000000.0,1596030000000.0
1598460000000.0,22.259577,20020,1596030000000.0,1598460000000.0,1596030000000.0
1596380000000.0,2.4731324,30330,1596380000000.0,1596380000000.0,1596380000000.0
1596810000000.0,1.99,70016,1596810000000.0,1596810000000.0,1596810000000.0
1596900000000.0,4.6824449999999995,70190,1596890000000.0,1596900000000.0,1596890000000.0
1596900000000.0,4.6824449999999995,70190,1596890000000.0,1596900000000.0,1596890000000.0
1596900000000.0,4.6824449999999995,70190,1596890000000.0,1596900000000.0,1596890000000.0
1596900000000.0,20.194397,70190,1596890000000.0,1596900000000.0,1596890000000.0
1596970000000.0,20.03146,70190,1596890000000.0,1596970000000.0,1596890000000.0
1596970000000.0,20.03146,70190,1596890000000.0,1596970000000.0,1596890000000.0
1596990000000.0,20.03146,70190,1596890000000.0,1596990000000.0,1596890000000.0
1597190000000.0,3.99,80028,1597170000000.0,1597190000000.0,1597170000000.0
1597430000000.0,17.99,85145,1597320000000.0,1597430000000.0,1597320000000.0
1597450000000.0,17.99,85145,1597320000000.0,1597450000000.0,1597320000000.0
1597680000000.0,3.99,95325,1597610000000.0,1597680000000.0,1597610000000.0
1597730000000.0,3.99,95541,1597730000000.0,1597730000000.0,1597730000000.0
1597730000000.0,3.99,95541,1597730000000.0,1597730000000.0,1597730000000.0
1597730000000.0,3.99,95541,1597730000000.0,1597730000000.0,1597730000000.0
1597730000000.0,3.99,95541,1597730000000.0,1597730000000.0,1597730000000.0
1597760000000.0,3.99,95541,1597730000000.0,1597760000000.0,1597730000000.0
1597770000000.0,1.99,95541,1597730000000.0,1597770000000.0,1597730000000.0
1597770000000.0,3.99,95541,1597730000000.0,1597770000000.0,1597730000000.0
1597770000000.0,3.99,95541,1597730000000.0,1597770000000.0,1597730000000.0
1597790000000.0,17.99,85145,1597320000000.0,1597790000000.0,1597320000000.0
1597950000000.0,3.99,105088,1597780000000.0,1597950000000.0,1597780000000.0
1597950000000.0,3.99,105088,1597780000000.0,1597950000000.0,1597780000000.0
1597950000000.0,3.99,105088,1597780000000.0,1597950000000.0,1597780000000.0
1597950000000.0,17.99,105088,1597780000000.0,1597950000000.0,1597780000000.0
1598130000000.0,3.99,105088,1597780000000.0,1598130000000.0,1597780000000.0
1598160000000.0,1.99,110476,1598150000000.0,1598160000000.0,1598150000000.0
1598300000000.0,3.99,95541,1597730000000.0,1598300000000.0,1597730000000.0
1596080000000.0,4.1050687,10124,1595910000000.0,1596080000000.0,1595910000000.0
1598460000000.0,3.99,115283,1598420000000.0,1598460000000.0,1598420000000.0
1598460000000.0,1.99,115426,1598450000000.0,1598460000000.0,1598450000000.0
1597150000000.0,1.99,75023,1597150000000.0,1597150000000.0,1597150000000.0
1597170000000.0,1.99,75023,1597150000000.0,1597170000000.0,1597150000000.0
1597170000000.0,3.99,75023,1597150000000.0,1597170000000.0,1597150000000.0
1597750000000.0,5.107373,95486,1597700000000.0,1597750000000.0,1597700000000.0
1597830000000.0,5.107373,95101,1597480000000.0,1597830000000.0,1597480000000.0
1597940000000.0,3.99,105508,1597930000000.0,1597940000000.0,1597930000000.0
1598080000000.0,1.99,110163,1598070000000.0,1598080000000.0,1598070000000.0
1598150000000.0,3.99,110239,1598110000000.0,1598150000000.0,1598110000000.0
1598150000000.0,3.99,110239,1598110000000.0,1598150000000.0,1598110000000.0
1598290000000.0,17.99,110239,1598110000000.0,1598290000000.0,1598110000000.0
1598320000000.0,3.99,110239,1598110000000.0,1598320000000.0,1598110000000.0
1598360000000.0,3.99,110945,1598280000000.0,1598360000000.0,1598280000000.0
1596090000000.0,5.0273986,20084,1596090000000.0,1596090000000.0,1596090000000.0
1596090000000.0,5.0273986,20084,1596090000000.0,1596090000000.0,1596090000000.0
1596090000000.0,5.0273986,20084,1596090000000.0,1596090000000.0,1596090000000.0
1596110000000.0,5.0273986,20110,1596110000000.0,1596110000000.0,1596110000000.0
1596110000000.0,5.0273986,20110,1596110000000.0,1596110000000.0,1596110000000.0
1596110000000.0,5.0273986,20084,1596090000000.0,1596110000000.0,1596090000000.0
1598420000000.0,3.99,115297,1598420000000.0,1598420000000.0,1598420000000.0
1597330000000.0,3.99,20030,1596050000000.0,1597330000000.0,1596050000000.0
1597480000000.0,4.6336355000000005,90061,1597390000000.0,1597480000000.0,1597390000000.0
1598130000000.0,22.479195,110384,1598130000000.0,1598130000000.0,1598130000000.0
1598210000000.0,34.99,110680,1598210000000.0,1598210000000.0,1598210000000.0
1598220000000.0,1.99,110680,1598210000000.0,1598220000000.0,1598210000000.0
1596360000000.0,5.0902042000000005,20084,1596090000000.0,1596360000000.0,1596090000000.0
1596420000000.0,38.542374,30342,1596380000000.0,1596420000000.0,1596380000000.0
1596580000000.0,17.99,40084,1596580000000.0,1596580000000.0,1596580000000.0
1597500000000.0,89.99,95130,1597500000000.0,1597500000000.0,1597500000000.0
1597500000000.0,17.99,95130,1597500000000.0,1597500000000.0,1597500000000.0
1597730000000.0,1.99,95545,1597730000000.0,1597730000000.0,1597730000000.0
1597730000000.0,3.99,95545,1597730000000.0,1597730000000.0,1597730000000.0
1597730000000.0,3.99,95545,1597730000000.0,1597730000000.0,1597730000000.0
1597770000000.0,3.99,95545,1597730000000.0,1597770000000.0,1597730000000.0
1597900000000.0,3.99,105408,1597890000000.0,1597900000000.0,1597890000000.0
1597900000000.0,3.99,105417,1597900000000.0,1597900000000.0,1597900000000.0
1597900000000.0,17.99,105417,1597900000000.0,1597900000000.0,1597900000000.0
1598040000000.0,17.99,105417,1597900000000.0,1598040000000.0,1597900000000.0
1596310000000.0,17.99,30216,1596310000000.0,1596310000000.0,1596310000000.0
1596310000000.0,3.99,30216,1596310000000.0,1596310000000.0,1596310000000.0
1596430000000.0,19.99,30460,1596430000000.0,1596430000000.0,1596430000000.0
1596430000000.0,17.99,30460,1596430000000.0,1596430000000.0,1596430000000.0
1596520000000.0,3.99,35180,1596520000000.0,1596520000000.0,1596520000000.0
1596560000000.0,3.99,40046,1596560000000.0,1596560000000.0,1596560000000.0
1596060000000.0,2.442618,10065,1595870000000.0,1596060000000.0,1595870000000.0
1598390000000.0,3.99,115125,1598390000000.0,1598390000000.0,1598390000000.0
1598390000000.0,3.99,115119,1598390000000.0,1598390000000.0,1598390000000.0
1598410000000.0,3.99,115254,1598410000000.0,1598410000000.0,1598410000000.0
1598420000000.0,3.99,115271,1598410000000.0,1598420000000.0,1598410000000.0
1598420000000.0,3.99,115281,1598420000000.0,1598420000000.0,1598420000000.0
1598420000000.0,3.99,115281,1598420000000.0,1598420000000.0,1598420000000.0
1598480000000.0,3.99,115281,1598420000000.0,1598480000000.0,1598420000000.0
1596880000000.0,5.1021147000000004,70151,1596870000000.0,1596880000000.0,1596870000000.0
1596880000000.0,5.1021147000000004,70151,1596870000000.0,1596880000000.0,1596870000000.0
1596880000000.0,2.4789193,70151,1596870000000.0,1596880000000.0,1596870000000.0
1597360000000.0,3.99,70650,1597090000000.0,1597360000000.0,1597090000000.0
1597910000000.0,3.99,105439,1597910000000.0,1597910000000.0,1597910000000.0
1597910000000.0,3.99,105439,1597910000000.0,1597910000000.0,1597910000000.0
1597910000000.0,17.99,105439,1597910000000.0,1597910000000.0,1597910000000.0
1597990000000.0,17.99,105646,1597990000000.0,1597990000000.0,1597990000000.0
1596270000000.0,33.734093,30167,1596270000000.0,1596270000000.0,1596270000000.0
1596360000000.0,17.99,30302,1596360000000.0,1596360000000.0,1596360000000.0
1596360000000.0,17.99,30302,1596360000000.0,1596360000000.0,1596360000000.0
1596390000000.0,17.99,30302,1596360000000.0,1596390000000.0,1596360000000.0
1596390000000.0,17.99,30302,1596360000000.0,1596390000000.0,1596360000000.0
1596820000000.0,3.99,70033,1596820000000.0,1596820000000.0,1596820000000.0
1598460000000.0,22.259577,111303,1598360000000.0,1598460000000.0,1598360000000.0
1598460000000.0,5.096513,111303,1598360000000.0,1598460000000.0,1598360000000.0
1596380000000.0,2.4731324,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,5.0902042000000005,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,5.0902042000000005,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,5.0902042000000005,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,5.0902042000000005,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,2.4731324,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,2.4731324,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596380000000.0,5.0902042000000005,30329,1596380000000.0,1596380000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,3.99,30351,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,2.4731324,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,5.0902042000000005,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596390000000.0,2.4731324,30329,1596380000000.0,1596390000000.0,1596380000000.0
1596400000000.0,5.0902042000000005,30329,1596380000000.0,1596400000000.0,1596380000000.0
1596400000000.0,2.4731324,30329,1596380000000.0,1596400000000.0,1596380000000.0
1596400000000.0,2.4731324,30329,1596380000000.0,1596400000000.0,1596380000000.0
1596400000000.0,5.0902042000000005,30329,1596380000000.0,1596400000000.0,1596380000000.0
1596900000000.0,1.99,70208,1596900000000.0,1596900000000.0,1596900000000.0
1596910000000.0,17.99,70208,1596900000000.0,1596910000000.0,1596900000000.0
1596910000000.0,1.99,70208,1596900000000.0,1596910000000.0,1596900000000.0
1596910000000.0,3.99,30351,1596380000000.0,1596910000000.0,1596380000000.0
1597150000000.0,5.0904703,75026,1597150000000.0,1597150000000.0,1597150000000.0
1597150000000.0,5.0904703,75026,1597150000000.0,1597150000000.0,1597150000000.0
1597250000000.0,3.99,85034,1597250000000.0,1597250000000.0,1597250000000.0
1597250000000.0,3.99,85034,1597250000000.0,1597250000000.0,1597250000000.0
1597290000000.0,3.99,85094,1597290000000.0,1597290000000.0,1597290000000.0
1597290000000.0,17.99,85094,1597290000000.0,1597290000000.0,1597290000000.0
1597340000000.0,3.99,85094,1597290000000.0,1597340000000.0,1597290000000.0
1597340000000.0,3.99,85094,1597290000000.0,1597340000000.0,1597290000000.0
1597340000000.0,3.99,85094,1597290000000.0,1597340000000.0,1597290000000.0
1597350000000.0,3.99,85094,1597290000000.0,1597350000000.0,1597290000000.0
1597390000000.0,17.99,85094,1597290000000.0,1597390000000.0,1597290000000.0
1597390000000.0,3.99,85094,1597290000000.0,1597390000000.0,1597290000000.0
1597400000000.0,3.99,85094,1597290000000.0,1597400000000.0,1597290000000.0
1597400000000.0,3.99,85094,1597290000000.0,1597400000000.0,1597290000000.0
1597410000000.0,17.99,85094,1597290000000.0,1597410000000.0,1597290000000.0
1597450000000.0,17.99,85034,1597250000000.0,1597450000000.0,1597250000000.0
1597830000000.0,20.193624,105213,1597830000000.0,1597830000000.0,1597830000000.0
1597910000000.0,20.263916000000002,105213,1597830000000.0,1597910000000.0,1597830000000.0
1597910000000.0,2.3094637000000002,105213,1597830000000.0,1597910000000.0,1597830000000.0
1597970000000.0,19.99,105478,1597920000000.0,1597970000000.0,1597920000000.0
1597970000000.0,17.99,105478,1597920000000.0,1597970000000.0,1597920000000.0
1597980000000.0,17.99,105611,1597980000000.0,1597980000000.0,1597980000000.0
1597990000000.0,9.99,105611,1597980000000.0,1597990000000.0,1597980000000.0
1597990000000.0,19.99,105611,1597980000000.0,1597990000000.0,1597980000000.0
1597990000000.0,3.99,105611,1597980000000.0,1597990000000.0,1597980000000.0
1597990000000.0,17.99,105611,1597980000000.0,1597990000000.0,1597980000000.0
1598040000000.0,3.99,105478,1597920000000.0,1598040000000.0,1597920000000.0
1598050000000.0,1.99,105478,1597920000000.0,1598050000000.0,1597920000000.0
1598050000000.0,3.99,105478,1597920000000.0,1598050000000.0,1597920000000.0
1598270000000.0,3.99,110887,1598270000000.0,1598270000000.0,1598270000000.0
1598270000000.0,3.99,110887,1598270000000.0,1598270000000.0,1598270000000.0
1598360000000.0,24.851759,111303,1598360000000.0,1598360000000.0,1598360000000.0
1598390000000.0,17.99,115104,1598380000000.0,1598390000000.0,1598380000000.0
1598430000000.0,5.096513,110745,1598230000000.0,1598430000000.0,1598230000000.0
1598440000000.0,4.655066000000001,115369,1598440000000.0,1598440000000.0,1598440000000.0
1598440000000.0,4.655066000000001,115369,1598440000000.0,1598440000000.0,1598440000000.0
1598440000000.0,4.655066000000001,115369,1598440000000.0,1598440000000.0,1598440000000.0
1596810000000.0,4.666489599999999,65170,1596790000000.0,1596810000000.0,1596790000000.0
1596820000000.0,3.99,70026,1596820000000.0,1596820000000.0,1596820000000.0
1596890000000.0,3.99,70172,1596890000000.0,1596890000000.0,1596890000000.0
1596890000000.0,3.99,70172,1596890000000.0,1596890000000.0,1596890000000.0
1596890000000.0,17.99,70172,1596890000000.0,1596890000000.0,1596890000000.0
1596890000000.0,1.99,70172,1596890000000.0,1596890000000.0,1596890000000.0
1596890000000.0,3.99,70172,1596890000000.0,1596890000000.0,1596890000000.0
1596890000000.0,4.666489599999999,65170,1596790000000.0,1596890000000.0,1596790000000.0
1597370000000.0,4.1473556,90035,1597370000000.0,1597370000000.0,1597370000000.0
1597500000000.0,5.078647,95134,1597500000000.0,1597500000000.0,1597500000000.0
1598110000000.0,2.5006285,15024,1595940000000.0,1598110000000.0,1595940000000.0
1598200000000.0,19.99,110648,1598200000000.0,1598200000000.0,1598200000000.0
1598210000000.0,17.99,110648,1598200000000.0,1598210000000.0,1598200000000.0
1598210000000.0,24.856964,110660,1598210000000.0,1598210000000.0,1598210000000.0
1598210000000.0,5.091816400000001,110660,1598210000000.0,1598210000000.0,1598210000000.0
1598230000000.0,5.091816400000001,110745,1598230000000.0,1598230000000.0,1598230000000.0
1598230000000.0,2.4739158,110745,1598230000000.0,1598230000000.0,1598230000000.0
1598230000000.0,2.4739158,110745,1598230000000.0,1598230000000.0,1598230000000.0
1598230000000.0,2.4739158,110745,1598230000000.0,1598230000000.0,1598230000000.0
1598230000000.0,2.4739158,110745,1598230000000.0,1598230000000.0,1598230000000.0
1598310000000.0,5.091816400000001,111079,1598310000000.0,1598310000000.0,1598310000000.0
1596050000000.0,5.0273986,20014,1596020000000.0,1596050000000.0,1596020000000.0
1596140000000.0,3.99,20088,1596090000000.0,1596140000000.0,1596090000000.0
1596150000000.0,3.99,20088,1596090000000.0,1596150000000.0,1596090000000.0
1596220000000.0,17.99,20088,1596090000000.0,1596220000000.0,1596090000000.0
1597120000000.0,4.1042185,70703,1597110000000.0,1597120000000.0,1597110000000.0
1597180000000.0,19.99,70689,1597110000000.0,1597180000000.0,1597110000000.0
1597200000000.0,17.99,70689,1597110000000.0,1597200000000.0,1597110000000.0
1597210000000.0,3.99,70689,1597110000000.0,1597210000000.0,1597110000000.0
1598100000000.0,19.99,110138,1598060000000.0,1598100000000.0,1598060000000.0
1598100000000.0,3.99,110138,1598060000000.0,1598100000000.0,1598060000000.0
1598130000000.0,17.99,20088,1596090000000.0,1598130000000.0,1596090000000.0
1598270000000.0,5.091816400000001,110879,1598270000000.0,1598270000000.0,1598270000000.0
1598270000000.0,22.239063,110879,1598270000000.0,1598270000000.0,1598270000000.0
1598300000000.0,3.99,110777,1598240000000.0,1598300000000.0,1598240000000.0
1596370000000.0,3.99,30320,1596370000000.0,1596370000000.0,1596370000000.0
1596370000000.0,3.99,30320,1596370000000.0,1596370000000.0,1596370000000.0
1596410000000.0,3.99,30320,1596370000000.0,1596410000000.0,1596370000000.0
1596730000000.0,22.295506,65024,1596730000000.0,1596730000000.0,1596730000000.0
1596740000000.0,24.92005,65024,1596730000000.0,1596740000000.0,1596730000000.0
1596740000000.0,22.295506,65024,1596730000000.0,1596740000000.0,1596730000000.0
1596740000000.0,22.295506,65024,1596730000000.0,1596740000000.0,1596730000000.0
1596740000000.0,22.295506,65024,1596730000000.0,1596740000000.0,1596730000000.0
1596750000000.0,3.99,30320,1596370000000.0,1596750000000.0,1596370000000.0
1596750000000.0,3.99,30320,1596370000000.0,1596750000000.0,1596370000000.0
1596850000000.0,3.99,30320,1596370000000.0,1596850000000.0,1596370000000.0
1596860000000.0,3.99,30320,1596370000000.0,1596860000000.0,1596370000000.0
1595990000000.0,4.6476489999999995,15108,1595980000000.0,1595990000000.0,1595980000000.0
1598410000000.0,17.99,115246,1598410000000.0,1598410000000.0,1598410000000.0
1597290000000.0,4.115985,85106,1597290000000.0,1597290000000.0,1597290000000.0
1597370000000.0,4.1473556,85106,1597290000000.0,1597370000000.0,1597290000000.0
1597370000000.0,18.122963000000002,85106,1597290000000.0,1597370000000.0,1597290000000.0
1597510000000.0,3.99,95156,1597510000000.0,1597510000000.0,1597510000000.0
1597630000000.0,3.99,95359,1597630000000.0,1597630000000.0,1597630000000.0
1597700000000.0,20.075266,95096,1597480000000.0,1597700000000.0,1597480000000.0
1597700000000.0,20.075266,95096,1597480000000.0,1597700000000.0,1597480000000.0
1597700000000.0,2.2879636000000003,95096,1597480000000.0,1597700000000.0,1597480000000.0
1597710000000.0,38.723248,95096,1597480000000.0,1597710000000.0,1597480000000.0
1597710000000.0,2.2879636000000003,95096,1597480000000.0,1597710000000.0,1597480000000.0
1597760000000.0,5.107373,105011,1597760000000.0,1597760000000.0,1597760000000.0
1597760000000.0,5.107373,105011,1597760000000.0,1597760000000.0,1597760000000.0
1597760000000.0,4.6822658,105007,1597760000000.0,1597760000000.0,1597760000000.0
1597780000000.0,22.307009,105011,1597760000000.0,1597780000000.0,1597760000000.0
1597780000000.0,2.4814742,105011,1597760000000.0,1597780000000.0,1597760000000.0
1597780000000.0,5.107373,105011,1597760000000.0,1597780000000.0,1597760000000.0
1597830000000.0,5.107373,105218,1597830000000.0,1597830000000.0,1597830000000.0
1597830000000.0,5.107373,105218,1597830000000.0,1597830000000.0,1597830000000.0
1597830000000.0,22.307009,105218,1597830000000.0,1597830000000.0,1597830000000.0
1597880000000.0,5.107373,105218,1597830000000.0,1597880000000.0,1597830000000.0
1598110000000.0,19.99,110258,1598110000000.0,1598110000000.0,1598110000000.0
1598110000000.0,3.99,110258,1598110000000.0,1598110000000.0,1598110000000.0
1598240000000.0,3.99,110778,1598240000000.0,1598240000000.0,1598240000000.0
1598240000000.0,3.99,110778,1598240000000.0,1598240000000.0,1598240000000.0
1598280000000.0,5.091816400000001,105218,1597830000000.0,1598280000000.0,1597830000000.0
1598280000000.0,5.091816400000001,110923,1598280000000.0,1598280000000.0,1598280000000.0
1598280000000.0,5.091816400000001,110923,1598280000000.0,1598280000000.0,1598280000000.0
1598290000000.0,24.856964,110187,1598100000000.0,1598290000000.0,1598100000000.0
1598290000000.0,5.091816400000001,110187,1598100000000.0,1598290000000.0,1598100000000.0
1598320000000.0,17.99,111133,1598320000000.0,1598320000000.0,1598320000000.0
1596440000000.0,3.99,30483,1596440000000.0,1596440000000.0,1596440000000.0
